"year","month","date","close","high","low","open","volume"
"1999",May,"1999-05-01",1301.84,1375.98,1277.31,1335.18,"15880260000"
"1999",Jun,"1999-06-01",1372.71,1372.93,1277.47,1301.84,"16079170000"
"1999",Jul,"1999-07-01",1328.72,1420.33,1328.49,1372.71,"15332930000"
"1999",Aug,"1999-08-01",1320.41,1382.84,1267.73,1328.72,"15818550000"
"1999",Sep,"1999-09-01",1282.71,1361.39,1256.26,1320.41,"16438700000"
"1999",Oct,"1999-10-01",1362.93,1373.17,1233.7,1282.71,"18832000000"
"1999",Nov,"1999-11-01",1388.91,1425.31,1346.41,1362.93,"18384820000"
"1999",Dec,"1999-12-01",1469.25,1473.1,1387.38,1388.91,"19640690000"
"2000",Jan,"2000-01-01",1394.46,1478.0,1350.14,1469.25,"21494400000"
"2000",Feb,"2000-02-01",1366.42,1444.55,1325.07,1394.46,"20912000000"
"2000",Mar,"2000-03-01",1498.58,1552.87,1346.62,1366.42,"26156200000"
"2000",Apr,"2000-04-01",1452.43,1527.19,1339.4,1498.58,"20106460000"
"2000",May,"2000-05-01",1420.6,1481.51,1361.09,1452.43,"19898300000"
"2000",Jun,"2000-06-01",1454.6,1488.93,1420.6,1420.6,"21738300000"
"2000",Jul,"2000-07-01",1430.83,1517.32,1413.89,1454.6,"19089100000"
"2000",Aug,"2000-08-01",1517.68,1525.21,1425.43,1430.83,"20363700000"
"2000",Sep,"2000-09-01",1436.51,1530.09,1419.44,1517.68,"20838300000"
"2000",Oct,"2000-10-01",1429.4,1454.82,1305.79,1436.52,"25951400000"
"2000",Nov,"2000-11-01",1314.95,1438.46,1294.9,1429.4,"20532300000"
"2000",Dec,"2000-12-01",1320.28,1389.05,1254.07,1314.95,"23610800000"
"2001",Jan,"2001-01-01",1366.01,1383.37,1274.62,1320.28,"27829800000"
"2001",Feb,"2001-02-01",1239.94,1376.38,1215.44,1366.01,"21644400000"
"2001",Mar,"2001-03-01",1160.33,1267.42,1081.19,1239.94,"27806610000"
"2001",Apr,"2001-04-01",1249.46,1269.3,1091.99,1160.33,"25409990000"
"2001",May,"2001-05-01",1255.82,1315.93,1232.0,1249.46,"24525900000"
"2001",Jun,"2001-06-01",1224.38,1286.62,1203.03,1255.82,"24748030000"
"2001",Jul,"2001-07-01",1211.23,1239.78,1165.54,1224.42,"23793710000"
"2001",Aug,"2001-08-01",1133.58,1226.27,1124.87,1211.23,"23359200000"
"2001",Sep,"2001-09-01",1040.94,1155.4,944.75,1133.58,"25025290000"
"2001",Oct,"2001-10-01",1059.78,1110.61,1026.76,1040.94,"29951280000"
"2001",Nov,"2001-11-01",1139.45,1163.38,1054.31,1059.78,"26330000000"
"2001",Dec,"2001-12-01",1148.08,1173.62,1114.53,1139.45,"25128570000"
"2002",Jan,"2002-01-01",1130.2,1176.97,1081.66,1148.08,"29746200000"
"2002",Feb,"2002-02-01",1106.73,1130.2,1074.36,1130.2,"26047600000"
